Período analizado,Valor de conversión
,ARSUSD=X
2004-08-11,0.3354578912258148
2004-08-12,0.3348064720630646
2004-08-13,0.3363040089607239
2004-08-16,0.33591991662979126
2004-08-17,0.33569440245628357
2004-08-18,0.34306493401527405
2004-08-19,0.33633795380592346
2004-08-20,0.3367229998111725
2004-08-23,0.33646243810653687
2004-08-24,0.3363605737686157
2004-08-25,0.338352233171463
2004-08-26,0.3386960029602051
2004-08-27,0.33683642745018005
2004-08-30,0.33670032024383545
2004-08-31,0.33702942728996277
2004-09-01,0.33780360221862793
2004-09-02,0.33715441823005676
2004-09-03,0.337245374917984
2004-09-06,0.33789491653442383
2004-09-07,0.3374957740306854
2004-09-08,0.33832934498786926
2004-09-09,0.33735916018486023
2004-09-10,0.3372681438922882
2004-09-13,0.33588606119155884
2004-09-14,0.3377465605735779
2004-09-15,0.338833749294281
2004-09-16,0.33985862135887146
2004-09-17,0.3370975852012634
2004-09-20,0.33878782391548157
2004-09-21,0.33789491653442383
2004-09-22,0.3371771574020386
2004-09-23,0.33795198798179626
2004-09-24,0.33819204568862915
2004-09-27,0.3379748463630676
2004-09-28,0.33814629912376404
2004-09-29,0.33893707394599915
2004-09-30,0.33974316716194153
2004-10-01,0.33981242775917053
2004-10-04,0.33853548765182495
2004-10-05,0.34122705459594727
2004-10-06,0.338994562625885
2004-10-07,0.3407735526561737
2004-10-08,0.3407154977321625
2004-10-11,0.34100598096847534
2004-10-12,0.3417518138885498
2004-10-13,0.3414134681224823
2004-10-14,0.3407851457595825
2004-10-15,0.34019389748573303
2004-10-18,0.34130859375
2004-10-19,0.3378378450870514
2004-10-20,0.34177517890930176
2004-10-21,0.3384094834327698
2004-10-22,0.3378378450870514
2004-10-25,0.3372681438922882
2004-10-26,0.33670032024383545
2004-10-27,0.33670032024383545
2004-10-28,0.33568310737609863
2004-10-29,0.33692723512649536
2004-11-01,0.3370407819747925
2004-11-02,0.33829498291015625
2004-11-03,0.3380662798881531
2004-11-04,0.33795198798179626
2004-11-05,0.33795198798179626
