Período analizado,Valor de conversión
,BRLUSD=X
2004-08-11,0.3294892907142639
2004-08-12,0.3295978903770447
2004-08-13,0.33123549818992615
2004-08-16,0.3326680064201355
2004-08-17,0.3340013325214386
2004-08-18,0.33534538745880127
2004-08-19,0.33489617705345154
2004-08-20,0.33738192915916443
2004-08-23,0.33760973811149597
2004-08-24,0.3384094834327698
2004-08-25,0.33898305892944336
2004-08-26,0.3387534022331238
2006-03-24,0.46410173177719116
2006-03-27,0.4650513827800751
2006-03-28,0.4613184332847595
2006-03-29,0.4503287672996521
2006-03-30,0.45616278052330017
2006-03-31,0.461424857378006
2006-04-03,0.46557098627090454
2006-04-04,0.47047755122184753
2006-04-05,0.4686914086341858
2006-04-06,0.4696599841117859
2006-04-07,0.4683401882648468
2006-04-10,0.46643969416618347
2006-04-11,0.4679456949234009
2006-04-12,0.46915316581726074
2006-04-13,0.4671368896961212
2006-04-18,0.47003522515296936
2006-04-19,0.4729250371456146
2006-04-20,0.4721435308456421
2006-04-21,0.4721435308456421
2006-04-24,0.4728803038597107
2006-04-25,0.47274619340896606
2006-04-26,0.4719875454902649
2006-04-27,0.4756016135215759
2006-04-28,0.4776233732700348
2006-05-02,0.4833720028400421
2006-05-03,0.48358237743377686
2006-05-04,0.4848250150680542
2006-05-05,0.48614490032196045
2006-05-08,0.5135579705238342
2006-05-09,0.48614490032196045
2006-05-10,0.48742446303367615
2006-05-11,0.47899603843688965
2006-05-12,0.46847185492515564
2006-05-15,0.4620645046234131
2006-05-16,0.46683159470558167
2006-05-17,0.45808517932891846
2006-05-18,0.454132616519928
2006-05-19,0.45516613125801086
2006-05-22,0.43538838624954224
2006-05-23,0.4445432126522064
2006-05-24,0.4241781532764435
2006-05-25,0.4241781532764435
2006-05-26,0.44336065649986267
2006-05-29,0.4467276930809021
2006-05-30,0.4331817030906677
2006-05-31,0.43531256914138794
2006-06-01,0.4410727024078369
2006-06-02,0.4381544888019562
2006-06-05,0.4381544888019562
2006-06-06,0.44111159443855286
2006-06-07,0.443164199590683
2006-06-08,0.43802013993263245
2006-06-09,0.44247788190841675
2006-06-12,0.4421844184398651
2006-06-13,0.4368719756603241
2006-06-14,0.43830811977386475
2006-06-15,0.4427717328071594
2006-06-16,0.44507744908332825
2006-06-19,0.44822949171066284
2006-06-20,0.4468075633049011
2006-06-21,0.4468275308609009
2006-06-22,0.44832998514175415
2006-06-23,0.44553354382514954
2006-06-26,0.44939783215522766
2006-06-27,0.44903457164764404
