Período analizado,Valor de conversión
,PENUSD=X
2004-08-11,0.3034440875053406
2004-08-12,0.3037482500076294
2004-08-13,0.30385902523994446
2004-08-16,0.3036652207374573
2004-08-17,0.3034532964229584
2004-08-18,0.30450671911239624
2004-08-19,0.30545544624328613
2004-08-20,0.30631622672080994
2004-08-23,0.306072473526001
2004-08-24,0.306203693151474
2004-08-25,0.3065510094165802
2004-08-26,0.3067202568054199
2004-08-27,0.3082329034805298
2004-08-30,0.3083469569683075
2004-08-31,0.30847060680389404
2004-09-01,0.30727630853652954
2004-09-02,0.30737075209617615
2004-09-03,0.3068331778049469
2004-09-06,0.3053341805934906
2004-09-07,0.30688026547431946
2004-09-08,0.30723851919174194
2004-09-09,0.3075219690799713
2004-09-10,0.30738964676856995
2004-09-13,0.30741801857948303
2004-09-14,0.308575302362442
2004-09-15,0.30915722250938416
2004-09-16,0.3092910945415497
2004-09-17,0.3081853985786438
2004-09-20,0.3092241585254669
2004-09-21,0.30891847610473633
2004-09-22,0.308775395154953
2004-09-23,0.3088802993297577
2004-09-24,0.3094346821308136
2004-09-27,0.3090999126434326
2004-09-28,0.3089662194252014
2004-09-29,0.3095017075538635
2004-09-30,0.3105107843875885
2004-10-01,0.3100871443748474
2004-10-04,0.30893754959106445
2004-10-05,0.31044331192970276
2004-10-06,0.3105686604976654
2004-10-07,0.3107713460922241
2004-10-08,0.31131312251091003
2004-10-11,0.31122592091560364
2004-10-12,0.3135680854320526
2004-10-13,0.3131164312362671
2004-10-14,0.31186652183532715
2004-10-15,0.311100035905838
2004-10-18,0.312226802110672
2004-10-19,0.31114843487739563
2004-10-20,0.30165910720825195
2004-10-21,0.30188679695129395
2004-10-22,0.3021148145198822
2004-10-25,0.30129557847976685
2004-10-26,0.3009328842163086
2004-10-27,0.30147725343704224
2004-10-28,0.3007066547870636
2004-10-29,0.30066144466400146
2004-11-01,0.30084237456321716
2004-11-02,0.30138635635375977
2004-11-03,0.30165910720825195
2004-11-04,0.30193236470222473
2004-11-05,0.30193236470222473
2004-11-08,0.3020235598087311
2004-11-09,0.3024803400039673
2004-11-10,0.3022060990333557
2004-11-11,0.3022060990333557
2004-11-12,0.3029384911060333
2004-11-15,0.3129890561103821
2004-11-16,0.30275508761405945
2004-11-17,0.3024803400039673
2004-11-18,0.3022060990333557
2004-11-19,0.30165910720825195
2004-11-22,0.30193236470222473
2004-11-23,0.30193236470222473
2004-11-24,0.3022060990333557
2004-11-25,0.31208065152168274
2004-11-26,0.3025718629360199
2004-11-29,0.30275508761405945
2004-11-30,0.3025718629360199
2004-12-01,0.3029384911060333
2004-12-02,0.3029384911060333
2004-12-03,0.30321407318115234
2004-12-06,0.30330604314804077
2004-12-07,0.30321407318115234
2004-12-08,0.3015681505203247
2004-12-09,0.30349013209342957
2004-12-10,0.3041362464427948
2004-12-13,0.3051571547985077
2004-12-14,0.3058571517467499
